Episode,Winner,RunnerAcc,PursuerAcc,RunnerJitter,PursuerJitter,NearMissTime
44547,Runner,0.524,0.428,0.151,0.160,0.00
44548,Runner,0.524,0.428,0.070,0.140,1.34
44549,Draw,0.524,0.428,0.114,0.136,0.00
44550,Runner,0.524,0.428,0.103,0.128,0.00
44551,Pursuer,0.524,0.428,0.000,0.000,0.00
44552,Runner,0.524,0.428,0.075,0.120,0.44
44553,Pursuer,0.524,0.428,0.151,0.092,0.00
44554,Runner,0.524,0.428,0.083,0.116,0.00
44555,Runner,0.524,0.428,0.061,0.119,1.20
44556,Draw,0.524,0.428,0.076,0.148,0.00
44557,Runner,0.524,0.428,0.094,0.128,0.00
44558,Pursuer,0.524,0.428,0.166,0.081,0.00
44559,Pursuer,0.524,0.428,0.151,0.061,0.00
44560,Runner,0.524,0.428,0.075,0.140,6.94
44561,Pursuer,0.524,0.428,0.129,0.057,0.00
44562,Runner,0.524,0.428,0.049,0.106,0.00
44563,Runner,0.524,0.428,0.088,0.117,0.20
44564,Pursuer,0.524,0.428,0.142,0.059,0.00
44565,Runner,0.524,0.428,0.094,0.118,0.50
44566,Pursuer,0.524,0.428,0.103,0.100,0.00
44567,Pursuer,0.524,0.428,0.173,0.081,0.00
44568,Runner,0.524,0.428,0.075,0.098,0.02
44569,Pursuer,0.524,0.428,0.147,0.066,0.00
44570,Pursuer,0.524,0.428,0.130,0.140,0.00
44571,Runner,0.524,0.428,0.062,0.113,0.00
44572,Runner,0.524,0.428,0.130,0.145,0.00
44573,Runner,0.524,0.428,0.110,0.170,3.38
44574,Runner,0.524,0.428,0.118,0.074,0.14
44575,Runner,0.524,0.428,0.112,0.140,0.00
44576,Runner,0.524,0.428,0.074,0.135,1.22
44577,Runner,0.524,0.428,0.038,0.116,0.00
44578,Runner,0.524,0.428,0.068,0.158,0.18
44579,Runner,0.524,0.428,0.018,0.149,0.00
44580,Runner,0.524,0.428,0.075,0.132,1.52
44581,Pursuer,0.524,0.428,0.114,0.063,0.00
44582,Draw,0.524,0.428,0.123,0.131,19.56
44583,Runner,0.524,0.428,0.081,0.163,0.00
44584,Runner,0.524,0.428,0.112,0.143,0.34
44585,Runner,0.524,0.428,0.068,0.122,0.60
44586,Runner,0.524,0.428,0.106,0.163,0.00
44587,Runner,0.524,0.428,0.147,0.183,0.00
44588,Runner,0.524,0.428,0.075,0.135,0.48
44589,Draw,0.524,0.428,0.081,0.136,19.88
44590,Runner,0.524,0.428,0.068,0.128,0.00
44591,Runner,0.524,0.428,0.077,0.145,0.14
44592,Runner,0.524,0.428,0.103,0.111,0.00
44593,Runner,0.524,0.428,0.085,0.115,2.12
44594,Runner,0.524,0.428,0.101,0.141,0.00
44595,Runner,0.524,0.428,0.087,0.131,2.16
44596,Pursuer,0.524,0.428,0.000,0.000,0.00
44597,Pursuer,0.524,0.428,0.113,0.187,0.00
44598,Pursuer,0.524,0.428,0.130,0.129,0.00
44599,Runner,0.524,0.428,0.129,0.116,0.00
44600,Runner,0.524,0.428,0.084,0.129,1.52
44601,Pursuer,0.524,0.428,0.146,0.127,0.00
44602,Runner,0.524,0.428,0.144,0.110,0.02
44603,Pursuer,0.524,0.428,0.174,0.109,0.00
44604,Runner,0.524,0.428,0.000,0.000,0.00
44605,Draw,0.524,0.428,0.067,0.137,19.98
44606,Runner,0.524,0.428,0.060,0.139,0.00
44607,Runner,0.524,0.428,0.116,0.048,0.00
44608,Runner,0.524,0.428,0.080,0.121,4.04
44609,Pursuer,0.524,0.428,0.111,0.102,0.00
44610,Runner,0.524,0.428,0.091,0.125,2.20
44611,Runner,0.524,0.428,0.073,0.114,0.88
44612,Runner,0.524,0.428,0.082,0.136,0.24
44613,Pursuer,0.524,0.428,0.148,0.080,0.00
44614,Runner,0.524,0.428,0.118,0.131,0.00
44615,Runner,0.524,0.428,0.166,0.144,0.00
44616,Pursuer,0.524,0.428,0.133,0.100,0.00
44617,Runner,0.524,0.428,0.174,0.095,0.08
44618,Pursuer,0.524,0.428,0.128,0.119,0.00
44619,Runner,0.524,0.428,0.097,0.118,0.00
44620,Runner,0.524,0.428,0.077,0.128,0.00
44621,Pursuer,0.524,0.428,0.145,0.118,0.00
44622,Runner,0.524,0.428,0.070,0.144,0.00
44623,Runner,0.524,0.428,0.108,0.148,2.30
44624,Pursuer,0.524,0.428,0.107,0.082,0.00
44625,Draw,0.524,0.428,0.134,0.126,17.04
44626,Runner,0.524,0.428,0.088,0.169,0.00
44627,Runner,0.524,0.428,0.078,0.138,1.96
44628,Runner,0.524,0.428,0.142,0.102,0.00
44629,Runner,0.524,0.428,0.141,0.139,0.42
44630,Runner,0.524,0.428,0.090,0.136,0.00
44631,Runner,0.524,0.428,0.077,0.131,0.00
44632,Runner,0.524,0.428,0.104,0.140,0.00
44633,Pursuer,0.524,0.428,0.131,0.064,0.00
44634,Runner,0.524,0.428,0.066,0.128,0.60
44635,Runner,0.524,0.428,0.099,0.122,2.20
44636,Pursuer,0.524,0.428,0.102,0.117,0.00
44637,Pursuer,0.524,0.428,0.137,0.062,0.00
44638,Draw,0.524,0.428,0.085,0.126,0.00
44639,Runner,0.524,0.428,0.115,0.129,0.00
44640,Pursuer,0.524,0.428,0.115,0.089,0.00
44641,Runner,0.524,0.428,0.097,0.139,2.38
44642,Pursuer,0.524,0.428,0.150,0.084,0.00
44643,Runner,0.524,0.428,0.090,0.117,0.00
44644,Pursuer,0.524,0.428,0.171,0.125,0.00
44645,Pursuer,0.524,0.428,0.124,0.089,0.00
44646,Pursuer,0.524,0.428,0.131,0.078,0.00
44647,Runner,0.524,0.428,0.105,0.163,0.00
44648,Runner,0.524,0.428,0.080,0.093,0.38
44649,Runner,0.524,0.428,0.097,0.145,0.16
44650,Pursuer,0.524,0.428,0.134,0.114,0.00
44651,Runner,0.524,0.428,0.091,0.131,0.00
44652,Runner,0.524,0.428,0.158,0.196,0.06
44653,Runner,0.524,0.428,0.082,0.130,1.28
44654,Runner,0.524,0.428,0.092,0.120,0.00
44655,Runner,0.524,0.428,0.103,0.137,4.84
44656,Runner,0.524,0.428,0.106,0.142,0.00
44657,Draw,0.524,0.428,0.150,0.135,19.98
44658,Pursuer,0.524,0.428,0.000,0.000,0.00
44659,Pursuer,0.524,0.428,0.115,0.102,0.00
44660,Pursuer,0.524,0.428,0.140,0.097,0.00
44661,Runner,0.524,0.428,0.079,0.111,0.86
44662,Pursuer,0.524,0.428,0.131,0.122,0.00
44663,Runner,0.524,0.428,0.058,0.104,0.00
44664,Runner,0.524,0.428,0.083,0.171,0.02
44665,Runner,0.524,0.428,0.098,0.133,2.14
44666,Pursuer,0.524,0.428,0.136,0.067,0.00
44667,Pursuer,0.524,0.428,0.178,0.170,0.00
44668,Pursuer,0.524,0.428,0.133,0.087,0.00
44669,Runner,0.524,0.428,0.104,0.138,0.00
44670,Pursuer,0.524,0.428,0.141,0.089,0.00
44671,Runner,0.524,0.428,0.092,0.141,0.00
44672,Runner,0.524,0.428,0.114,0.155,1.36
44673,Draw,0.524,0.428,0.109,0.144,0.00
44674,Runner,0.524,0.428,0.101,0.111,0.00
44675,Runner,0.524,0.428,0.088,0.154,3.40
44676,Runner,0.524,0.428,0.123,0.100,0.00
44677,Pursuer,0.524,0.428,0.093,0.063,0.00
44678,Runner,0.524,0.428,0.056,0.122,1.24
44679,Runner,0.524,0.428,0.105,0.124,0.00
44680,Pursuer,0.524,0.428,0.118,0.076,0.00
44681,Runner,0.524,0.428,0.108,0.133,0.80
44682,Pursuer,0.524,0.428,0.134,0.112,0.00
44683,Pursuer,0.524,0.428,0.133,0.127,0.00
44684,Runner,0.524,0.428,0.131,0.125,0.00
44685,Runner,0.524,0.428,0.044,0.120,0.00
44686,Pursuer,0.524,0.428,0.144,0.075,0.00
44687,Runner,0.524,0.428,0.081,0.127,1.84
44688,Runner,0.524,0.428,0.078,0.176,0.00
44689,Draw,0.524,0.428,0.074,0.126,0.00
44690,Runner,0.524,0.428,0.089,0.173,2.08
44691,Runner,0.524,0.428,0.117,0.162,0.32
44692,Runner,0.524,0.428,0.101,0.098,0.44
44693,Draw,0.524,0.428,0.120,0.126,15.64
44694,Runner,0.524,0.428,0.067,0.129,0.00
44695,Pursuer,0.524,0.428,0.123,0.072,0.00
44696,Runner,0.524,0.428,0.072,0.085,0.00
44697,Pursuer,0.524,0.428,0.148,0.100,0.00
44698,Pursuer,0.524,0.428,0.114,0.034,0.00
44699,Runner,0.524,0.428,0.090,0.161,0.42
44700,Draw,0.524,0.428,0.117,0.129,18.88
44701,Pursuer,0.524,0.428,0.113,0.070,0.00
44702,Runner,0.524,0.428,0.112,0.142,0.92
44703,Runner,0.524,0.428,0.095,0.158,1.16
44704,Runner,0.524,0.428,0.093,0.123,2.34
44705,Pursuer,0.524,0.428,0.141,0.080,0.00
44706,Runner,0.524,0.428,0.072,0.148,0.00
44707,Pursuer,0.524,0.428,0.139,0.077,0.00
44708,Runner,0.524,0.428,0.111,0.105,0.82
44709,Runner,0.524,0.428,0.091,0.144,0.00
44710,Runner,0.524,0.428,0.081,0.121,0.00
44711,Runner,0.524,0.428,0.136,0.132,0.00
44712,Pursuer,0.524,0.428,0.135,0.060,0.00
44713,Pursuer,0.524,0.428,0.152,0.123,0.00
44714,Pursuer,0.524,0.428,0.084,0.088,0.00
44715,Runner,0.524,0.428,0.083,0.133,0.00
44716,Runner,0.524,0.428,0.040,0.163,1.06
44717,Runner,0.524,0.428,0.108,0.111,0.16
44718,Runner,0.524,0.428,0.088,0.117,0.02
44719,Runner,0.524,0.428,0.129,0.118,0.00
44720,Runner,0.524,0.428,0.082,0.160,1.02
44721,Runner,0.524,0.428,0.073,0.120,1.26
44722,Pursuer,0.524,0.428,0.108,0.081,0.00
44723,Pursuer,0.524,0.428,0.120,0.109,0.00
44724,Runner,0.524,0.428,0.088,0.146,0.00
44725,Pursuer,0.524,0.428,0.141,0.066,0.00
44726,Runner,0.524,0.428,0.086,0.135,1.42
44727,Pursuer,0.524,0.428,0.162,0.066,0.00
44728,Runner,0.524,0.428,0.084,0.130,0.00
44729,Pursuer,0.524,0.428,0.121,0.078,0.00
44730,Runner,0.524,0.428,0.095,0.153,0.82
44731,Pursuer,0.524,0.428,0.164,0.098,0.00
44732,Runner,0.524,0.428,0.103,0.130,0.00
44733,Runner,0.524,0.428,0.075,0.136,2.60
44734,Runner,0.524,0.428,0.094,0.154,1.30
44735,Runner,0.524,0.428,0.098,0.120,0.00
44736,Pursuer,0.524,0.428,0.146,0.070,0.00
44737,Runner,0.524,0.428,0.094,0.134,0.10
44738,Runner,0.524,0.428,0.129,0.155,0.02
44739,Runner,0.524,0.428,0.079,0.141,0.00
44740,Pursuer,0.524,0.428,0.134,0.096,0.00
44741,Pursuer,0.524,0.428,0.121,0.066,0.00
44742,Runner,0.524,0.428,0.056,0.130,0.00
44743,Runner,0.524,0.428,0.078,0.143,0.52
44744,Runner,0.524,0.428,0.101,0.121,0.00
44745,Runner,0.525,0.428,0.101,0.132,0.00
44746,Runner,0.525,0.428,0.086,0.159,0.00
44747,Pursuer,0.525,0.428,0.122,0.112,0.00
44748,Runner,0.525,0.428,0.107,0.124,1.42
44749,Runner,0.525,0.428,0.099,0.137,0.78
44750,Runner,0.525,0.428,0.130,0.216,0.00
44751,Pursuer,0.525,0.428,0.129,0.096,0.00
44752,Runner,0.525,0.428,0.131,0.113,0.00
44753,Runner,0.525,0.428,0.083,0.150,0.64
44754,Runner,0.525,0.428,0.081,0.130,1.60
44755,Runner,0.525,0.428,0.098,0.145,0.00
44756,Pursuer,0.525,0.428,0.136,0.079,0.00
44757,Pursuer,0.525,0.428,0.100,0.105,0.00
44758,Runner,0.525,0.428,0.099,0.145,2.50
44759,Runner,0.525,0.428,0.044,0.126,1.90
44760,Runner,0.525,0.428,0.060,0.140,2.06
44761,Runner,0.525,0.428,0.082,0.140,1.82
44762,Runner,0.525,0.428,0.132,0.112,0.00
44763,Pursuer,0.525,0.428,0.145,0.093,0.00
44764,Pursuer,0.525,0.428,0.116,0.090,0.00
44765,Pursuer,0.525,0.428,0.124,0.068,0.00
44766,Runner,0.525,0.428,0.077,0.154,2.40
44767,Runner,0.525,0.428,0.095,0.149,1.36
44768,Pursuer,0.525,0.428,0.000,0.000,0.00
44769,Pursuer,0.525,0.428,0.152,0.085,0.00
44770,Runner,0.525,0.428,0.104,0.124,0.86
44771,Runner,0.525,0.428,0.137,0.114,0.00
44772,Pursuer,0.525,0.428,0.156,0.084,0.00
44773,Pursuer,0.525,0.428,0.190,0.097,0.00
44774,Pursuer,0.525,0.428,0.123,0.078,0.00
44775,Pursuer,0.525,0.428,0.111,0.127,0.00
44776,Runner,0.525,0.428,0.096,0.130,0.58
44777,Runner,0.525,0.428,0.094,0.124,0.00
44778,Runner,0.525,0.428,0.069,0.136,5.60
44779,Runner,0.525,0.428,0.123,0.178,0.00
44780,Draw,0.525,0.428,0.104,0.122,19.98
44781,Runner,0.525,0.428,0.061,0.136,0.78
44782,Runner,0.525,0.428,0.083,0.162,2.30
44783,Draw,0.525,0.428,0.111,0.134,17.00
44784,Pursuer,0.525,0.428,0.100,0.096,0.00
44785,Runner,0.525,0.428,0.176,0.183,0.00
44786,Pursuer,0.525,0.428,0.188,0.054,0.00
44787,Pursuer,0.525,0.428,0.117,0.182,0.00
44788,Draw,0.525,0.428,0.086,0.137,17.96
44789,Runner,0.525,0.428,0.070,0.118,1.60
44790,Runner,0.525,0.428,0.110,0.128,0.00
44791,Pursuer,0.525,0.428,0.119,0.099,0.00
44792,Runner,0.525,0.428,0.055,0.132,1.10
44793,Pursuer,0.525,0.428,0.155,0.088,0.00
44794,Pursuer,0.525,0.428,0.169,0.148,0.00
44795,Runner,0.525,0.428,0.051,0.119,2.12
44796,Pursuer,0.525,0.428,0.160,0.086,0.00
44797,Runner,0.525,0.428,0.114,0.168,0.00
44798,Runner,0.525,0.428,0.062,0.136,0.00
44799,Runner,0.525,0.428,0.059,0.142,1.44
44800,Pursuer,0.525,0.428,0.180,0.068,0.00
44801,Runner,0.525,0.428,0.086,0.126,2.78
44802,Runner,0.525,0.428,0.063,0.130,2.10
44803,Runner,0.525,0.428,0.085,0.107,2.52
44804,Runner,0.525,0.428,0.064,0.131,1.90
44805,Runner,0.525,0.428,0.078,0.123,0.00
44806,Pursuer,0.525,0.428,0.137,0.116,0.00
44807,Runner,0.525,0.428,0.091,0.140,3.98
44808,Runner,0.525,0.428,0.087,0.127,0.00
44809,Pursuer,0.525,0.428,0.116,0.087,0.00
44810,Pursuer,0.525,0.428,0.123,0.068,0.00
44811,Pursuer,0.525,0.428,0.126,0.109,0.00
44812,Runner,0.525,0.428,0.132,0.138,0.00
44813,Pursuer,0.525,0.428,0.000,0.000,0.00
44814,Runner,0.525,0.428,0.065,0.121,0.60
44815,Pursuer,0.525,0.428,0.161,0.107,0.00
44816,Pursuer,0.525,0.428,0.142,0.034,0.00
44817,Runner,0.525,0.428,0.110,0.130,0.28
44818,Pursuer,0.525,0.428,0.109,0.065,0.00
44819,Runner,0.525,0.428,0.000,0.000,0.00
44820,Runner,0.525,0.428,0.082,0.109,0.84
44821,Pursuer,0.525,0.428,0.176,0.154,0.00
44822,Runner,0.525,0.428,0.102,0.122,0.00
44823,Runner,0.525,0.428,0.099,0.138,1.42
44824,Pursuer,0.525,0.428,0.123,0.060,0.00
44825,Pursuer,0.525,0.428,0.102,0.094,0.00
44826,Pursuer,0.525,0.428,0.103,0.111,0.00
44827,Runner,0.525,0.428,0.082,0.151,0.40
44828,Pursuer,0.525,0.428,0.000,0.000,0.00
44829,Runner,0.525,0.428,0.084,0.123,0.00
44830,Pursuer,0.525,0.428,0.113,0.042,0.00
44831,Runner,0.525,0.428,0.114,0.142,0.00
44832,Runner,0.525,0.428,0.094,0.142,0.28
44833,Runner,0.525,0.428,0.085,0.129,0.00
44834,Runner,0.525,0.428,0.098,0.137,4.32
44835,Draw,0.525,0.428,0.102,0.145,0.00
44836,Pursuer,0.525,0.428,0.133,0.106,0.00
44837,Pursuer,0.525,0.428,0.099,0.104,0.00
44838,Runner,0.525,0.428,0.089,0.132,2.92
44839,Pursuer,0.525,0.428,0.171,0.118,0.00
44840,Runner,0.525,0.428,0.094,0.150,0.00
44841,Runner,0.525,0.428,0.083,0.100,0.70
44842,Runner,0.525,0.428,0.022,0.084,0.00
44843,Runner,0.525,0.428,0.054,0.117,1.82
44844,Runner,0.525,0.428,0.068,0.165,0.00
44845,Runner,0.525,0.428,0.128,0.122,0.64
44846,Runner,0.525,0.428,0.060,0.116,0.00
44847,Runner,0.525,0.428,0.066,0.126,2.68
44848,Runner,0.525,0.428,0.098,0.115,0.82
44849,Runner,0.525,0.428,0.145,0.243,0.00
44850,Runner,0.525,0.428,0.064,0.126,1.58
44851,Pursuer,0.525,0.428,0.124,0.111,0.00
44852,Runner,0.525,0.428,0.095,0.118,0.18
44853,Pursuer,0.525,0.428,0.121,0.093,0.00
44854,Runner,0.525,0.428,0.027,0.129,2.30
44855,Pursuer,0.525,0.428,0.137,0.072,0.00
44856,Runner,0.525,0.428,0.142,0.105,0.66
44857,Pursuer,0.525,0.428,0.135,0.044,0.00
44858,Pursuer,0.525,0.428,0.131,0.097,0.00
44859,Runner,0.525,0.428,0.036,0.124,1.24
44860,Runner,0.525,0.428,0.056,0.120,1.02
44861,Runner,0.525,0.428,0.051,0.134,0.20
44862,Runner,0.525,0.428,0.082,0.121,0.00
44863,Runner,0.525,0.428,0.123,0.139,0.00
44864,Pursuer,0.525,0.428,0.101,0.151,0.00
44865,Draw,0.525,0.428,0.136,0.135,11.40
44866,Pursuer,0.525,0.428,0.133,0.119,0.00
44867,Runner,0.525,0.428,0.093,0.137,0.00
44868,Pursuer,0.525,0.428,0.089,0.098,0.00
44869,Runner,0.525,0.428,0.134,0.142,0.38
44870,Runner,0.525,0.428,0.139,0.155,0.86
44871,Runner,0.525,0.428,0.161,0.116,0.00
44872,Pursuer,0.525,0.428,0.155,0.058,0.00
44873,Runner,0.525,0.428,0.082,0.139,0.00
44874,Pursuer,0.525,0.428,0.144,0.056,0.00
44875,Runner,0.525,0.428,0.113,0.123,0.00
44876,Pursuer,0.525,0.428,0.189,0.136,0.00
44877,Pursuer,0.525,0.428,0.125,0.111,0.00
44878,Runner,0.525,0.428,0.068,0.139,0.00
44879,Runner,0.525,0.428,0.093,0.130,0.00
44880,Runner,0.525,0.428,0.071,0.147,1.48
44881,Runner,0.525,0.428,0.083,0.140,2.86
44882,Pursuer,0.525,0.428,0.088,0.123,0.00
44883,Runner,0.525,0.428,0.085,0.155,0.38
44884,Pursuer,0.525,0.428,0.141,0.064,0.00
44885,Pursuer,0.525,0.428,0.197,0.109,0.00
44886,Runner,0.525,0.428,0.112,0.147,0.32
44887,Runner,0.525,0.428,0.058,0.130,0.76
44888,Runner,0.525,0.428,0.089,0.140,1.68
44889,Runner,0.525,0.428,0.083,0.116,0.00
44890,Runner,0.525,0.428,0.051,0.112,0.00
44891,Runner,0.525,0.428,0.199,0.190,0.00
44892,Runner,0.525,0.428,0.087,0.147,2.04
44893,Runner,0.525,0.428,0.083,0.127,0.52
44894,Runner,0.525,0.428,0.077,0.156,0.00
44895,Pursuer,0.525,0.428,0.147,0.094,0.00
44896,Pursuer,0.525,0.428,0.156,0.070,0.00
44897,Runner,0.525,0.428,0.069,0.127,1.14
44898,Pursuer,0.525,0.428,0.112,0.104,0.00
44899,Runner,0.525,0.428,0.045,0.133,2.30
44900,Pursuer,0.525,0.428,0.119,0.094,0.00
44901,Pursuer,0.525,0.428,0.145,0.112,0.00
44902,Runner,0.525,0.428,0.048,0.148,0.20
44903,Pursuer,0.525,0.428,0.011,0.443,0.00
44904,Pursuer,0.525,0.428,0.154,0.089,0.00
44905,Runner,0.525,0.428,0.086,0.137,0.00
44906,Pursuer,0.525,0.428,0.129,0.119,0.00
44907,Runner,0.525,0.428,0.081,0.124,1.72
44908,Draw,0.525,0.428,0.132,0.138,17.20
44909,Runner,0.525,0.428,0.091,0.149,1.26
44910,Runner,0.525,0.428,0.066,0.155,0.02
44911,Runner,0.525,0.428,0.046,0.154,0.00
44912,Runner,0.525,0.428,0.090,0.113,0.24
44913,Runner,0.525,0.428,0.083,0.140,0.00
44914,Runner,0.525,0.428,0.083,0.142,2.28
44915,Pursuer,0.525,0.428,0.680,1.588,0.00
44916,Pursuer,0.525,0.428,0.118,0.093,0.00
44917,Pursuer,0.525,0.428,0.158,0.060,0.00
44918,Runner,0.525,0.428,0.071,0.148,1.82
44919,Pursuer,0.525,0.428,0.136,0.057,0.00
44920,Runner,0.525,0.428,0.079,0.103,0.00
44921,Pursuer,0.525,0.428,0.143,0.061,0.00
44922,Runner,0.525,0.428,0.000,0.000,0.00
44923,Pursuer,0.525,0.428,0.123,0.056,0.00
44924,Pursuer,0.525,0.428,0.127,0.074,0.00
44925,Runner,0.525,0.428,0.128,0.136,0.00
44926,Runner,0.525,0.428,0.080,0.169,0.00
44927,Runner,0.525,0.428,0.098,0.128,0.80
44928,Runner,0.525,0.428,0.070,0.148,0.00
44929,Runner,0.525,0.428,0.046,0.103,0.34
44930,Runner,0.525,0.428,0.070,0.132,1.90
44931,Pursuer,0.525,0.428,0.113,0.071,0.00
44932,Pursuer,0.525,0.428,0.163,0.133,0.00
44933,Runner,0.525,0.428,0.088,0.144,0.00
44934,Pursuer,0.525,0.428,0.126,0.080,0.00
44935,Pursuer,0.525,0.428,0.140,0.092,0.00
44936,Runner,0.525,0.428,0.097,0.140,0.00
44937,Runner,0.525,0.428,0.101,0.112,1.22
44938,Pursuer,0.525,0.428,0.177,0.116,0.00
44939,Runner,0.525,0.428,0.066,0.138,1.64
44940,Runner,0.525,0.428,0.112,0.155,0.00
44941,Draw,0.525,0.428,0.082,0.149,17.86
44942,Pursuer,0.525,0.428,0.141,0.077,0.00
44943,Pursuer,0.525,0.428,0.121,0.104,0.00
44944,Pursuer,0.525,0.428,0.137,0.074,0.00
44945,Pursuer,0.525,0.428,0.161,0.092,0.00
44946,Runner,0.525,0.428,0.359,0.156,0.00
44947,Runner,0.525,0.428,0.059,0.140,1.12
44948,Pursuer,0.525,0.428,0.058,0.159,0.00
44949,Runner,0.525,0.428,0.025,0.126,0.50
44950,Runner,0.525,0.428,0.076,0.134,0.00
44951,Runner,0.525,0.428,0.067,0.124,0.00
44952,Runner,0.525,0.428,0.109,0.126,9.40
44953,Runner,0.525,0.428,0.091,0.151,0.00
44954,Draw,0.525,0.428,0.145,0.139,19.70
44955,Runner,0.525,0.428,0.083,0.139,0.56
44956,Pursuer,0.525,0.428,0.000,0.000,0.00
44957,Runner,0.525,0.428,0.078,0.138,0.00
44958,Pursuer,0.525,0.428,0.136,0.104,0.00
44959,Runner,0.525,0.428,0.075,0.134,1.58
44960,Pursuer,0.525,0.428,0.162,0.103,0.00
44961,Pursuer,0.525,0.428,0.136,0.126,0.00
44962,Pursuer,0.525,0.428,0.201,0.160,0.00
44963,Runner,0.525,0.428,0.088,0.113,0.34
44964,Runner,0.525,0.428,0.080,0.107,0.00
44965,Runner,0.525,0.428,0.065,0.108,0.20
44966,Runner,0.525,0.428,0.169,0.131,0.00
44967,Runner,0.525,0.428,0.112,0.121,0.80
44968,Runner,0.525,0.428,0.098,0.127,3.22
44969,Pursuer,0.525,0.428,0.113,0.126,0.00
44970,Runner,0.525,0.428,0.099,0.124,0.46
44971,Runner,0.525,0.428,0.084,0.123,2.24
44972,Runner,0.525,0.428,0.066,0.143,1.32
44973,Runner,0.525,0.428,0.069,0.160,0.00
44974,Runner,0.525,0.427,0.080,0.127,0.00
44975,Runner,0.525,0.427,0.190,0.216,0.00
44976,Pursuer,0.525,0.427,0.167,0.157,0.00
44977,Runner,0.525,0.427,0.049,0.135,1.56
44978,Runner,0.525,0.427,0.068,0.144,0.00
44979,Runner,0.525,0.427,0.086,0.162,0.00
44980,Runner,0.525,0.427,0.060,0.116,2.08
44981,Runner,0.525,0.427,0.104,0.144,0.00
44982,Runner,0.525,0.427,0.098,0.137,3.92
44983,Runner,0.525,0.427,0.054,0.102,0.28
44984,Pursuer,0.525,0.427,0.136,0.208,0.00
44985,Runner,0.525,0.427,0.091,0.123,0.00
44986,Pursuer,0.525,0.427,0.000,0.000,0.00
44987,Pursuer,0.525,0.427,0.104,0.112,0.00
44988,Runner,0.525,0.427,0.074,0.124,0.00
44989,Draw,0.525,0.427,0.072,0.145,17.46
44990,Runner,0.525,0.427,0.103,0.140,0.00
44991,Pursuer,0.525,0.427,0.000,0.000,0.00
44992,Draw,0.525,0.427,0.080,0.132,17.40
44993,Draw,0.525,0.427,0.104,0.142,0.00
44994,Runner,0.525,0.427,0.062,0.132,3.80
44995,Pursuer,0.525,0.427,0.130,0.107,0.00
44996,Runner,0.525,0.427,0.163,0.110,0.00
44997,Runner,0.525,0.427,0.076,0.156,0.96
44998,Runner,0.525,0.427,0.057,0.122,0.70
44999,Pursuer,0.525,0.427,0.130,0.119,0.00
45000,Runner,0.525,0.427,0.095,0.124,0.00
45001,Pursuer,0.525,0.427,0.114,0.138,0.00
45002,Pursuer,0.525,0.427,0.121,0.071,0.00
45003,Runner,0.525,0.427,0.117,0.126,0.00
45004,Runner,0.525,0.427,0.079,0.118,1.16
45005,Runner,0.525,0.427,0.123,0.121,0.00
45006,Pursuer,0.525,0.427,0.136,0.077,0.00
45007,Pursuer,0.525,0.427,0.139,0.126,0.00
45008,Draw,0.525,0.427,0.126,0.111,17.34
45009,Runner,0.525,0.427,0.096,0.135,0.00
45010,Runner,0.525,0.427,0.136,0.107,0.00
45011,Runner,0.525,0.427,0.084,0.141,0.46
45012,Runner,0.525,0.427,0.082,0.137,0.00
45013,Runner,0.525,0.427,0.072,0.133,0.60
45014,Runner,0.525,0.427,0.106,0.130,0.00
45015,Runner,0.525,0.427,0.071,0.169,0.00
45016,Runner,0.525,0.427,0.072,0.113,0.28
45017,Pursuer,0.525,0.427,0.133,0.068,0.00
45018,Pursuer,0.525,0.427,0.141,0.101,0.00
45019,Runner,0.525,0.427,0.090,0.146,0.00
45020,Runner,0.525,0.427,0.069,0.107,3.46
45021,Pursuer,0.525,0.427,0.074,0.165,0.00
45022,Runner,0.525,0.427,0.087,0.132,2.74
45023,Pursuer,0.525,0.427,0.147,0.102,0.00
45024,Pursuer,0.525,0.427,0.128,0.074,0.00
45025,Runner,0.525,0.427,0.088,0.124,5.58
45026,Runner,0.525,0.427,0.105,0.113,0.00
45027,Pursuer,0.525,0.427,0.154,0.099,0.00
45028,Pursuer,0.525,0.427,0.103,0.101,0.00
45029,Runner,0.525,0.427,0.093,0.107,0.00
45030,Pursuer,0.525,0.427,0.103,0.078,0.00
45031,Pursuer,0.525,0.427,0.135,0.069,0.00
45032,Pursuer,0.525,0.427,0.126,0.075,0.00
45033,Pursuer,0.525,0.427,0.132,0.250,0.00
45034,Pursuer,0.525,0.427,0.130,0.090,0.00
45035,Runner,0.525,0.427,0.000,0.000,0.00
45036,Pursuer,0.525,0.427,0.135,0.074,0.00
45037,Runner,0.525,0.427,0.077,0.125,0.72
45038,Runner,0.525,0.427,0.122,0.090,0.00
45039,Runner,0.525,0.427,0.240,0.161,0.00
45040,Runner,0.525,0.427,0.151,0.114,0.00
45041,Runner,0.525,0.427,0.089,0.106,0.00
45042,Pursuer,0.525,0.427,0.130,0.086,0.00
45043,Runner,0.525,0.427,0.028,0.123,3.40
45044,Runner,0.525,0.427,0.113,0.121,0.00
45045,Pursuer,0.525,0.427,0.119,0.093,0.00
45046,Runner,0.525,0.427,0.071,0.134,3.80
45047,Pursuer,0.525,0.427,0.184,0.072,0.00
45048,Pursuer,0.525,0.427,0.139,0.099,0.00
45049,Runner,0.525,0.427,0.053,0.141,1.52
