Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
28500,0.51,0.48,0.01,0.1075252,0.1056232,0.6352022,156.38
28600,0.48,0.52,0,0.1045886,0.105638,0.5618006,130.93
28700,0.46,0.51,0.03,0.1076192,0.09769488,0.890607,164.23
28800,0.48,0.48,0.04,0.1103067,0.09948784,0.6116028,146.84
28900,0.5,0.45,0.05,0.09703707,0.09432027,0.8196062,173.39
29000,0.42,0.57,0.01,0.102702,0.1096797,0.5440021,156.35
29100,0.49,0.48,0.03,0.1016314,0.1009388,0.7742057,158.21
29200,0.51,0.49,0,0.1075383,0.1055464,0.4417997,104.8
29300,0.43,0.52,0.05,0.1111015,0.1202265,0.6342041,184.07
29400,0.53,0.45,0.02,0.09742445,0.1046703,0.562402,149.82
29500,0.46,0.53,0.01,0.1065511,0.1072154,0.668402,147.69
29600,0.44,0.53,0.03,0.09593394,0.09975119,0.6196046,155.02
29700,0.51,0.48,0.01,0.09959609,0.1034017,0.5860016,143.29
29800,0.48,0.51,0.01,0.1025638,0.1064637,0.6386017,130.55
29900,0.44,0.54,0.02,0.1114724,0.1136261,0.6434047,113.82
30000,0.48,0.51,0.01,0.1099353,0.1091968,0.5894018,128.34
30100,0.43,0.54,0.03,0.09905939,0.1022996,0.7216043,149.8
30200,0.43,0.51,0.06,0.1052152,0.09860274,1.499812,185.53
30300,0.44,0.5,0.06,0.09584918,0.09304836,0.8612058,188.07
30400,0.39,0.56,0.05,0.1052786,0.0968251,1.224611,165.34
30500,0.49,0.46,0.05,0.1096722,0.1106581,0.9930071,184.73
30600,0.46,0.52,0.02,0.09865312,0.09675422,0.601405,142.18
30700,0.4,0.58,0.02,0.1185414,0.1071664,0.774004,139.6
30800,0.55,0.45,0,0.09652117,0.09352238,0.3893997,123.11
30900,0.44,0.55,0.01,0.1127512,0.1183593,0.4964022,135.2
31000,0.43,0.55,0.02,0.09932801,0.102086,0.7098038,139.05
31100,0.5,0.48,0.02,0.1024256,0.1016737,0.8916047,152.83
31200,0.45,0.54,0.01,0.1022323,0.1077782,0.3692021,140.21
31300,0.46,0.52,0.02,0.0971549,0.0899107,0.9342039,157.28
31400,0.45,0.53,0.02,0.09973162,0.1055695,0.5416019,154.72
31500,0.54,0.45,0.01,0.1004948,0.1040531,0.7320018,170.03
31600,0.48,0.5,0.02,0.09900761,0.1035132,0.7692035,143.9
31700,0.42,0.57,0.01,0.09364946,0.09055578,0.472002,139.65
31800,0.51,0.45,0.04,0.1268549,0.1201765,1.225609,169.32
31900,0.51,0.43,0.06,0.09491771,0.0957212,1.534813,204.12
32000,0.53,0.45,0.02,0.1025523,0.1044294,0.7498027,138.16
32100,0.34,0.66,0,0.1031115,0.1059194,0.2113998,137.18
32200,0.45,0.54,0.01,0.1071025,0.1012596,0.2153998,128.09
32300,0.48,0.45,0.07,0.09937604,0.1025517,1.385012,172.25
32400,0.38,0.6,0.02,0.09989632,0.1027704,0.5340021,136.69
32500,0.49,0.49,0.02,0.09799547,0.09595374,0.8150038,156.13
32600,0.52,0.48,0,0.1045602,0.1088619,0.4315997,139.06
32700,0.45,0.54,0.01,0.09812418,0.09544519,0.540602,132.49
32800,0.52,0.48,0,0.09590051,0.09522448,0.5623994,116.13
32900,0.51,0.47,0.02,0.09972414,0.1006089,0.9334043,143.9
33000,0.44,0.55,0.01,0.09080794,0.09472802,0.7344012,155.19
33100,0.5,0.48,0.02,0.1018182,0.1102805,0.2503998,139.82
33200,0.47,0.5,0.03,0.09418171,0.08998945,0.9430066,169.74
33300,0.52,0.46,0.02,0.100166,0.09336381,0.9144048,144.43
33400,0.52,0.45,0.03,0.09649907,0.09534182,0.8214064,152.55
33500,0.48,0.5,0.02,0.1003024,0.09957848,0.4665996,155.27
33600,0.45,0.53,0.02,0.09862813,0.1000573,0.3451997,143.75
33700,0.43,0.55,0.02,0.09504394,0.09780573,0.4487996,167.99
33800,0.47,0.52,0.01,0.09253431,0.1015889,0.6204016,146.96
33900,0.5,0.49,0.01,0.09762417,0.0949579,0.7938014,160.11
34000,0.47,0.48,0.05,0.1078014,0.09767427,1.232411,172.86
34100,0.49,0.51,0,0.1061041,0.1163281,0.3849997,114.68
34200,0.4,0.58,0.02,0.09610441,0.09545944,0.7524043,154.79
34300,0.41,0.55,0.04,0.09396614,0.09323157,0.9138058,159.84
34400,0.5,0.47,0.03,0.0959658,0.0933515,0.9206049,153.13
34500,0.43,0.53,0.04,0.09920368,0.0969628,0.8186041,148.68
34600,0.46,0.52,0.02,0.09651328,0.09298378,0.6224018,154.23
34700,0.33,0.65,0.02,0.09329443,0.08969661,0.6578036,143.67
34800,0.48,0.49,0.03,0.09177975,0.09550882,0.7398044,146.09
34900,0.41,0.58,0.01,0.09520799,0.09330539,0.5398023,142.97
35000,0.49,0.49,0.02,0.09333111,0.09984916,0.8532042,154.86
35100,0.41,0.57,0.02,0.09413105,0.0910292,0.8454042,158.71
35200,0.43,0.54,0.03,0.09743752,0.1013455,0.4482014,141.55
35300,0.49,0.5,0.01,0.1044037,0.1084366,0.2875998,133.55
35400,0.49,0.44,0.07,0.09559082,0.102691,1.54961,206.47
35500,0.47,0.47,0.06,0.09717362,0.1041824,1.246611,191.35
35600,0.48,0.48,0.04,0.1048481,0.1137449,0.6558039,158.24
35700,0.38,0.59,0.03,0.09918492,0.09432407,0.8258048,145.83
35800,0.52,0.44,0.04,0.09574055,0.09266637,1.303808,159.21
35900,0.47,0.5,0.03,0.1018112,0.08619059,0.9886072,131.98
36000,0.45,0.5,0.05,0.09680564,0.08905356,1.224808,186.92
36100,0.48,0.51,0.01,0.0910525,0.08933827,0.5524023,134.4
36200,0.43,0.52,0.05,0.09640888,0.09233763,1.357211,163.85
36300,0.51,0.46,0.03,0.09226803,0.09318984,0.8878037,175.54
36400,0.49,0.46,0.05,0.09965872,0.115299,1.289811,186.96
36500,0.51,0.48,0.01,0.0932061,0.1057734,0.5455996,148.54
36600,0.52,0.47,0.01,0.09223258,0.09467071,0.5868019,122.37
36700,0.55,0.44,0.01,0.0939032,0.102082,0.8478011,145.84
36800,0.54,0.44,0.02,0.09647682,0.08958992,0.8274045,151.77
36900,0.44,0.53,0.03,0.09686068,0.09101547,1.097807,148.49
37000,0.47,0.53,0,0.09673303,0.1067292,0.3481998,131.53
37100,0.42,0.58,0,0.09897897,0.09637481,0.3035997,127.67
37200,0.56,0.42,0.02,0.1015166,0.1051412,0.9464044,141.52
37300,0.47,0.52,0.01,0.09754923,0.1012025,0.5742017,140.45
37400,0.36,0.61,0.03,0.08513804,0.08754396,0.8244059,188.22
37500,0.51,0.46,0.03,0.08489725,0.08200862,1.035007,180.68
37600,0.52,0.46,0.02,0.09433273,0.09768417,0.9402036,159.2
37700,0.46,0.52,0.02,0.08901299,0.08376484,0.6990041,144.95
