Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
30800,0.44,0.53,0.03,0.1062413,0.1132498,0.6228034,141.75
30900,0.43,0.52,0.05,0.08867246,0.08916528,0.7644051,169.57
31000,0.48,0.48,0.04,0.09572211,0.09497896,0.9778064,174.37
31100,0.43,0.56,0.01,0.1062147,0.1109975,0.6858022,141.5
31200,0.47,0.5,0.03,0.09924705,0.08964743,0.9016063,142.78
31300,0.49,0.48,0.03,0.09943978,0.09098192,0.9592068,172.56
31400,0.45,0.52,0.03,0.09878113,0.09237384,0.8806059,143.1
31500,0.47,0.47,0.06,0.09722546,0.09231313,1.351413,165.8
31600,0.47,0.52,0.01,0.09984961,0.09757771,0.6114022,126.69
31700,0.41,0.54,0.05,0.1018065,0.0977103,0.8292059,173.66
31800,0.44,0.53,0.03,0.1024526,0.09618532,0.9658051,177.61
31900,0.34,0.66,0,0.09371736,0.09219074,0.3279998,147.3
32000,0.4,0.56,0.04,0.1056347,0.09856367,0.854607,138.71
32100,0.44,0.54,0.02,0.09363808,0.09188464,0.7170043,149.94
32200,0.46,0.52,0.02,0.09638082,0.1027005,0.6206035,139.88
32300,0.52,0.41,0.07,0.09754396,0.09597094,1.528213,194.89
32400,0.47,0.51,0.02,0.1014277,0.1018545,0.5160022,132.52
32500,0.4,0.56,0.04,0.1096387,0.09472724,0.6138048,150.97
32600,0.38,0.61,0.01,0.1104032,0.1074098,0.3710019,120.17
32700,0.44,0.52,0.04,0.1165621,0.1179991,0.8068064,158.92
32800,0.46,0.52,0.02,0.09996784,0.09912547,0.8342049,158.34
32900,0.49,0.48,0.03,0.09668513,0.09690847,0.6998035,135.15
33000,0.44,0.51,0.05,0.1013713,0.1070437,1.27341,166.05
33100,0.39,0.55,0.06,0.09081819,0.09069113,1.411413,184.67
33200,0.48,0.47,0.05,0.09432142,0.1031454,1.370012,150.88
33300,0.43,0.54,0.03,0.09432032,0.09080046,0.8142065,143.56
33400,0.43,0.56,0.01,0.1046109,0.1043303,0.7178018,140.61
33500,0.48,0.5,0.02,0.08850177,0.09265396,0.6344017,150.55
33600,0.5,0.46,0.04,0.0973523,0.09296723,0.9820059,163.18
