Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
27000,0.4,0.58,0.02,0.102322,0.1003898,0.6472048,148.18
27100,0.41,0.56,0.03,0.1127248,0.1081585,0.7968064,131.13
27200,0.43,0.55,0.02,0.1125865,0.1170237,0.500802,139.98
27300,0.48,0.51,0.01,0.1162122,0.1148606,0.4686019,151.04
27400,0.43,0.54,0.03,0.1017853,0.1081948,0.7370049,161
27500,0.45,0.53,0.02,0.1039146,0.1069102,0.6296018,144.58
27600,0.4,0.6,0,0.1154722,0.1134826,0.4475996,135.21
27700,0.44,0.55,0.01,0.1055173,0.1096098,0.6176017,150.57
27800,0.49,0.5,0.01,0.1130507,0.1124683,0.5286011,139.55
27900,0.41,0.57,0.02,0.1062847,0.1054436,0.6558046,145.88
28000,0.4,0.58,0.02,0.1005683,0.1057599,0.5644041,138.97
28100,0.53,0.45,0.02,0.1063489,0.1134197,0.8004037,150.57
28200,0.45,0.49,0.06,0.1131645,0.1205079,1.469214,194.57
28300,0.44,0.54,0.02,0.1047536,0.1164445,0.6672037,159.26
28400,0.45,0.48,0.07,0.104937,0.1011136,1.432414,172.04
28500,0.44,0.56,0,0.1003295,0.09940358,0.2859998,133.28
28600,0.52,0.47,0.01,0.1020372,0.1080457,0.7180018,133.22
28700,0.37,0.6,0.03,0.1052556,0.1114374,0.837007,152.82
28800,0.41,0.56,0.03,0.1074857,0.1087176,0.6536037,148.76
28900,0.43,0.53,0.04,0.1072491,0.1074867,0.9922074,154.24
29000,0.42,0.54,0.04,0.0975023,0.1008254,0.8028066,155.41
29100,0.45,0.52,0.03,0.100272,0.1027732,1.114606,171.91
29200,0.53,0.44,0.03,0.1280217,0.1340134,0.8558066,150.38
29300,0.4,0.54,0.06,0.09888496,0.1042792,1.211411,192.59
29400,0.42,0.58,0,0.1055086,0.1065936,0.2753998,146.21
29500,0.39,0.55,0.06,0.09864222,0.09733272,1.207209,176.56
29600,0.45,0.54,0.01,0.1004942,0.1036345,0.4700024,139.81
29700,0.4,0.54,0.06,0.116697,0.1202723,1.23441,194.09
29800,0.4,0.56,0.04,0.1118799,0.1141564,1.047008,168.68
29900,0.4,0.52,0.08,0.1127831,0.1201856,1.557414,197.93
30000,0.45,0.55,0,0.1085553,0.1136093,0.2249999,118.79
30100,0.48,0.5,0.02,0.09887275,0.1015013,0.720603,164.21
30200,0.38,0.57,0.05,0.11358,0.1267329,1.09261,162.74
30300,0.45,0.5,0.05,0.1109575,0.1103614,1.181809,175.35
30400,0.39,0.57,0.04,0.1082201,0.1094262,1.113209,170.07
30500,0.43,0.52,0.05,0.1056285,0.1022167,0.6290047,171.93
30600,0.42,0.56,0.02,0.1014273,0.09478224,0.3532001,149.63
30700,0.44,0.53,0.03,0.1149409,0.122204,0.8688058,141.97
30800,0.43,0.53,0.04,0.1010313,0.1055874,1.08701,155.23
30900,0.39,0.55,0.06,0.1020312,0.1009784,0.9272079,162.88
31000,0.46,0.52,0.02,0.1065232,0.1086434,0.721404,144.05
31100,0.36,0.59,0.05,0.1163311,0.1416292,1.391611,165
31200,0.41,0.54,0.05,0.09942359,0.1084358,1.253012,157.35
31300,0.47,0.5,0.03,0.1013962,0.102428,0.825006,164.29
31400,0.44,0.52,0.04,0.1264446,0.1381638,0.8072069,151.85
31500,0.39,0.54,0.07,0.1051968,0.108673,1.444615,165.87
31600,0.41,0.57,0.02,0.1060491,0.1100945,0.5196042,137.7
31700,0.44,0.51,0.05,0.1020024,0.1111676,1.35001,171.05
31800,0.45,0.51,0.04,0.1020818,0.1084982,0.8926064,188.45
31900,0.51,0.45,0.04,0.1034165,0.1075974,1.129409,166.09
32000,0.42,0.57,0.01,0.124524,0.1444917,0.5494023,132.3
32100,0.38,0.59,0.03,0.1016336,0.1047276,0.5756047,143.91
32200,0.47,0.51,0.02,0.101624,0.1056319,0.7374039,143.1
32300,0.38,0.62,0,0.1035501,0.1038791,0.3031997,120.27
32400,0.49,0.51,0,0.0980562,0.09320848,0.3289998,126.33
32500,0.49,0.46,0.05,0.09821719,0.1008966,0.9390065,170.12
32600,0.41,0.56,0.03,0.1047834,0.1105925,0.9064059,162.69
32700,0.41,0.56,0.03,0.1027309,0.1111347,0.6840044,159.8
32800,0.43,0.56,0.01,0.09894655,0.1045943,0.5196,143.27
32900,0.43,0.54,0.03,0.1093339,0.1209424,0.8878039,178.31
33000,0.37,0.6,0.03,0.1024364,0.1173048,0.8494059,162.06
33100,0.41,0.57,0.02,0.09840758,0.09629758,0.7798043,150.01
33200,0.41,0.56,0.03,0.09784536,0.09666187,0.8942069,144.54
33300,0.5,0.45,0.05,0.1072045,0.1083654,1.163008,164.02
33400,0.47,0.51,0.02,0.1114197,0.1054806,0.5392022,130.12
33500,0.43,0.55,0.02,0.1102725,0.1244728,0.6740038,136.06
33600,0.4,0.56,0.04,0.09587619,0.1018523,1.074609,159.48
33700,0.5,0.49,0.01,0.107546,0.1085559,0.6154022,131.54
33800,0.44,0.54,0.02,0.1141844,0.1121041,0.649004,122.15
33900,0.45,0.53,0.02,0.1021334,0.09839319,0.6392037,167.28
34000,0.35,0.62,0.03,0.1016986,0.1036115,0.443802,139.98
34100,0.47,0.52,0.01,0.1085778,0.1214686,0.4592025,130.73
34200,0.45,0.51,0.04,0.1199883,0.1167132,1.068208,150.26
34300,0.46,0.49,0.05,0.1013612,0.1135493,1.151809,177.23
34400,0.49,0.46,0.05,0.102763,0.09598766,0.9284096,149.94
34500,0.45,0.53,0.02,0.0983257,0.09518689,0.6492045,157.6
34600,0.55,0.45,0,0.1025058,0.1133476,0.4099997,126.26
34700,0.36,0.61,0.03,0.1053643,0.1063669,0.5254045,138.88
34800,0.46,0.49,0.05,0.1298732,0.1541038,1.174612,159.9
34900,0.46,0.5,0.04,0.09327464,0.09546684,1.160409,148.37
35000,0.5,0.46,0.04,0.1089032,0.109399,0.9586053,171.76
35100,0.43,0.55,0.02,0.1031062,0.1065322,0.7838029,144.72
35200,0.36,0.61,0.03,0.1054274,0.1024687,0.5490044,144.23
35300,0.49,0.51,0,0.1002017,0.1109545,0.5755996,117.51
35400,0.48,0.49,0.03,0.1107663,0.1293375,0.6562051,160.97
35500,0.44,0.53,0.03,0.1065925,0.1156663,0.7492062,148.96
35600,0.46,0.54,0,0.1022078,0.1058488,0.3373998,120.96
35700,0.52,0.46,0.02,0.09587966,0.107456,0.8198036,151.86
35800,0.47,0.49,0.04,0.09821077,0.09891535,1.172608,167.73
35900,0.56,0.42,0.02,0.09961609,0.1055206,0.8088019,152.4
36000,0.5,0.47,0.03,0.1014448,0.1005117,0.8154059,153.89
36100,0.39,0.58,0.03,0.110293,0.1097335,0.763606,146.84
36200,0.47,0.51,0.02,0.09999619,0.1101052,0.7002011,149.48
36300,0.46,0.52,0.02,0.09730241,0.09950879,0.649804,147.78
36400,0.41,0.58,0.01,0.1080533,0.1099195,0.4026025,119
36500,0.41,0.58,0.01,0.1153679,0.1209929,0.5512019,148.67
36600,0.52,0.45,0.03,0.1013028,0.1016779,0.959007,145.02
36700,0.55,0.44,0.01,0.09388521,0.09262399,0.4205997,127.57
36800,0.46,0.52,0.02,0.1003416,0.106807,0.6632037,144.65
36900,0.4,0.55,0.05,0.09908953,0.1011865,0.9204057,148.02
37000,0.44,0.54,0.02,0.1137944,0.1120856,0.4944023,142.08
37100,0.39,0.59,0.02,0.1056043,0.1305245,0.5216018,138.04
37200,0.46,0.53,0.01,0.09616534,0.09664392,0.6110023,140.94
37300,0.47,0.52,0.01,0.1037297,0.1037431,0.4288023,135.16
37400,0.45,0.53,0.02,0.09947669,0.1002157,0.7072045,163.86
37500,0.49,0.49,0.02,0.109154,0.1203336,0.6910049,133.24
37600,0.51,0.48,0.01,0.09526647,0.1017523,0.5482024,136.38
37700,0.39,0.57,0.04,0.1004275,0.1010161,1.050007,180.42
